Matrix,Group,Distribution,AIC,Parameters
S,Day_5,gamma,35.928775024378695,"(0.34148168231809384, 4.781782109763992, 20.390818154601774)"
S,Day_5,weibull_min,53.93435174973007,"(0.7333049961284226, 4.781782109763992, 17.10436092036158)"
S,Day_5,beta,57.067167463194075,"(0.33086927943916167, 0.6568480568789694, -1.5043503073828077, 69.52659856843354)"
S,Day_5,expon,69.7043459999941,"(4.781782109763993, 22.34319108043836)"
S,Day_5,lognorm,73.27838419692858,"(1.082277320096538, 2.7884003046673778, 14.982673341246755)"
S,Day_5,norm,75.63171876469312,"(27.12497319020235, 21.285878882361626)"
S,Day_5,poisson,166.47923036939952,"(27.25,)"
,,,,
S,Day_5,Results for Stop 9,,
S,Day_5,lognorm,11.446020411947275,"(14.367648102314087, 18.781782109763924, 3.930675569411406)"
S,Day_5,beta,27.068253213085224,"(1.2234698433391369, 0.7268284289517652, 11.160345928064814, 46.59352550619952)"
S,Day_5,norm,44.2376334091456,"(41.15047295756043, 13.52885494403918)"
S,Day_5,expon,45.07662251116138,"(18.781782109763963, 22.36869084779647)"
S,Day_5,weibull_min,45.755199492472755,"(20965958.917104565, -228094670.84810728, 228094718.40305638)"
S,Day_5,gamma,46.33331423963617,"(276.3988830455628, -184.1869033983774, 0.8149821411361682)"
S,Day_5,poisson,53.398126643799756,"(41.2,)"
,,,,
S,Day_5,Results for Stop 4,,
S,Day_5,gamma,37.809075039035775,"(0.4430401043629971, 0.7817821097640045, 29.513849794005836)"
S,Day_5,beta,54.91590510465822,"(0.4761421017862843, 0.6837423014198933, -4.747069877994144, 59.96744873914214)"
S,Day_5,weibull_min,65.6355661450151,"(0.8968863910058942, 0.7817821097640045, 22.71660958309072)"
S,Day_5,expon,70.5956695289816,"(0.7817821097640048, 23.623201548745918)"
S,Day_5,norm,73.01136299922516,"(24.404983658509924, 18.070335195153593)"
S,Day_5,lognorm,73.72638955691454,"(0.5515068984025587, -10.513872939667595, 30.236860358314114)"
S,Day_5,poisson,151.3741237678515,"(24.5,)"
,,,,
S,Day_5,Results for Stop 14,,
S,Day_5,weibull_min,-12.968118652488702,"(0.37142563212018714, 0.7817821097640046, 20.025355218086332)"
S,Day_5,lognorm,-9.672362081679172,"(9.010016501815603, 0.7817821097640046, 27.700646097034067)"
S,Day_5,gamma,74.1796887658482,"(0.7608612790047111, 0.7776479024401866, 12.225530121217403)"
S,Day_5,expon,74.50741564689194,"(0.7817821097640048, 18.487200856416308)"
S,Day_5,norm,81.33743508936305,"(19.268982966180314, 17.771314962191596)"
S,Day_5,poisson,210.23314697408475,"(19.444444444444443,)"
,,,,
S,Day_5,Results for Stop 12,,
S,Day_5,gamma,37.185740209969666,"(0.5307580107696159, 1.7817821097639999, 25.789528833357817)"
S,Day_5,beta,41.9843690257233,"(0.4104550935321499, 0.5856535452475353, 0.7178975282448332, 52.80284240958056)"
S,Day_5,weibull_min,51.85824900178321,"(0.7571724815561525, 1.781782109764, 21.09878745114362)"
S,Day_5,lognorm,62.67746951357251,"(4.626394388947018, 1.7817821097208362, 0.0852461352113014)"
S,Day_5,expon,67.42397677938797,"(1.7817821097640003, 19.375290113198545)"
S,Day_5,norm,73.3630182013933,"(21.157072222962547, 18.471889765532644)"
S,Day_5,poisson,173.43574968365274,"(21.375,)"
,,,,
S,Day_5,Results for Stop 21,,
S,Day_5,lognorm,-21.77799737059409,"(10.132408982419213, 2.7817821097639994, 3.3424307747751554)"
S,Day_5,gamma,28.199334311819705,"(0.634948773437569, 2.7817821097638693, 14.358393624896546)"
S,Day_5,weibull_min,39.48959118060504,"(0.7952553806401648, 2.7817821097639994, 19.701731500334816)"
S,Day_5,beta,50.71945437884675,"(1.4776911187941497, 0.734023189244895, -4.805184133450973, 45.432962932303525)"
S,Day_5,expon,66.12050393646518,"(2.781782109764, 17.859427070761352)"
S,Day_5,norm,70.53905744223738,"(20.64120918052535, 15.483153423362625)"
S,Day_5,poisson,138.0337380636439,"(20.875,)"
,,,,
S,Day_5,Results for Stop 19,,
S,Day_5,beta,0.6720911304676918,"(0.3797513487536122, 0.8873419350799718, 4.781782109763992, 48.14992257925716)"
S,Day_5,weibull_min,3.5706942853961223,"(0.4163161403340814, 4.781782109763992, 10.627796129822098)"
S,Day_5,lognorm,9.455656818976166,"(7.3060551924268555, 4.781782109763992, 8.698570092824088)"
S,Day_5,gamma,24.694952665418505,"(0.74773764454128, 4.781782109763992, 19.840826444930272)"
S,Day_5,expon,40.59742765320884,"(4.781782109763993, 14.292612070288635)"
S,Day_5,norm,45.08825203386343,"(19.07439418005263, 14.730006476887468)"
S,Day_5,poisson,77.86207764916401,"(19.2,)"
,,,,
S,Day_6,Results for Stop 13,,
S,Day_6,beta,149.86331027716767,"(0.5347224606768229, 8.809265997725722, 0.7817821097640046, 518.5507522519172)"
S,Day_6,gamma,160.46975722872568,"(0.7314254487021171, 0.7817821097640046, 43.38264186459312)"
S,Day_6,weibull_min,164.92487731423398,"(0.7860988781346632, 0.7817821097640046, 31.359579678628435)"
S,Day_6,expon,177.57912190172397,"(0.7817821097640048, 35.44108105187522)"
S,Day_6,lognorm,183.81697451874942,"(0.9879639912246938, -3.1945804420996486, 26.37889972786246)"
S,Day_6,norm,189.56524621880848,"(36.222863161639225, 31.955918937383792)"
S,Day_6,poisson,615.7446638275826,"(36.21052631578947,)"
,,,,
S,Day_6,Results for Stop 8,,
S,Day_6,beta,143.20796284904407,"(0.773841481806578, 2.0954092667227187, 0.7817821097640046, 110.35684542617422)"
S,Day_6,expon,158.3219294464481,"(0.7817821097640048, 34.428347416404435)"
S,Day_6,weibull_min,158.79597721315534,"(1.6041380678389978, -2.4422441631027274, 41.820613384313035)"
S,Day_6,norm,158.83886264498315,"(35.21012952616844, 22.991984662026702)"
S,Day_6,gamma,159.7277384568649,"(2.4861932318974658, -5.475433778713148, 16.364598824496476)"
S,Day_6,lognorm,166.45606248182906,"(7.511783946842684, 0.7817821097640045, 4.498456635124937)"
S,Day_6,poisson,373.2017039136516,"(35.35294117647059,)"
,,,,
S,Day_6,Results for Stop 15,,
S,Day_6,lognorm,70.95923535300106,"(8.10871517158648, 1.7817821097639999, 11.150285657837504)"
S,Day_6,beta,87.79607509071872,"(1.0708532081848177, 0.9051691402131867, -9.367050525373958, 119.75800090693573)"
S,Day_6,expon,93.17997029102582,"(1.7817821097640003, 52.16661828908469)"
S,Day_6,norm,93.79699000362832,"(53.94840039884869, 35.50889163331934)"
S,Day_6,weibull_min,95.41108792997474,"(3.1427664441535343, -43.71997759028366, 109.56355562933786)"
S,Day_6,gamma,95.85910758968969,"(339.7074690282574, -605.7657968122862, 1.94207937450863)"
S,Day_6,poisson,317.3319732461099,"(54.0,)"
,,,,
S,Day_6,Results for Stop 20,,
S,Day_6,gamma,83.82808222504417,"(0.6996057851732242, 9.781782109763999, 32.19592576016342)"
S,Day_6,weibull_min,85.81024435584398,"(0.723884160240438, 9.781782109763999, 32.997134401704116)"
S,Day_6,beta,91.26118217897894,"(0.6807121142926751, 0.8538064129888372, 9.697039235923269, 80.94182017969521)"
S,Day_6,expon,100.84397424747593,"(9.781782109764, 30.02405307040938)"
S,Day_6,lognorm,105.47217989030662,"(0.9993580868168217, 6.4690670914943045, 22.268362952545647)"
S,Day_6,norm,106.24322067012932,"(39.80583518017338, 25.241275926662848)"
S,Day_6,poisson,238.0516017014283,"(40.09090909090909,)"
,,,,
S,Day_6,Results for Stop 11,,
S,Day_6,gamma,96.32536855625906,"(0.6771439296334166, 2.7817821097639994, 31.793884416190835)"
S,Day_6,beta,98.30593175345712,"(0.7341727564274355, 0.6674459052990922, 0.3978691348946632, 73.86909156279526)"
S,Day_6,weibull_min,99.92253841875619,"(0.7222973624530471, 2.7817821097639994, 29.17385119494695)"
S,Day_6,expon,116.11855422025504,"(2.781782109764, 27.446868612319147)"
S,Day_6,lognorm,121.999448875407,"(4.679635986728259, 2.7817821092461203, 1.689035822410652)"
S,Day_6,norm,122.74542043482141,"(30.228650722083145, 23.293934900356305)"
S,Day_6,poisson,309.38809765168776,"(30.307692307692307,)"
,,,,
S,Day_6,Results for Stop 18,,
S,Day_6,gamma,53.17403136740953,"(0.4806287778919899, 0.7817821097640046, 26.18983507384263)"
S,Day_6,weibull_min,59.398589308959245,"(0.5371249805555689, 0.7817821097640046, 15.065690881741702)"
S,Day_6,lognorm,61.560121857625276,"(9.438770851424138, 0.7817821097640012, 32.667910007549196)"
S,Day_6,beta,111.39687103971772,"(0.8035130961709516, 0.7634201112410481, -0.2600047596663396, 72.4625658203577)"
S,Day_6,expon,121.71869146178985,"(0.7817821097640048, 24.63674384482964)"
S,Day_6,norm,130.63493077649122,"(25.418525954593644, 22.28107282780584)"
S,Day_6,poisson,350.92187232394747,"(25.5,)"
,,,,
S,Day_6,Results for Stop 1,,
S,Day_6,beta,28.867706446776104,"(0.24593243897159864, 0.44333685584893656, 16.312390314386, 89.45535118802881)"
S,Day_6,lognorm,32.9326693880892,"(6.979843122004434, 23.78178210976396, 3.9769640384282763)"
S,Day_6,gamma,41.40669209779334,"(0.7099594121205104, 23.78178210976396, 30.900055031345904)"
S,Day_6,weibull_min,50.40033261613978,"(0.8575264875220361, 23.78178210976396, 33.52154593760433)"
S,Day_6,expon,57.78033843776461,"(23.781782109763963, 32.51478372695625)"
S,Day_6,norm,61.49741661722898,"(56.29656583672021, 29.15168896401228)"
S,Day_6,poisson,123.37789914776863,"(56.333333333333336,)"
,,,,
S,Day_6,Results for Stop 10,,
S,Day_6,beta,17.31033878834427,"(0.26979782918037276, 0.5733061555497792, 25.78178210976396, 77.49659834153925)"
S,Day_6,gamma,31.018081473296583,"(0.5018328703989103, 25.78178210976396, 26.01427304638676)"
S,Day_6,lognorm,31.332910728224597,"(8.45201203950117, 25.78178210976396, 3.1981930386295963)"
S,Day_6,weibull_min,44.96906607882775,"(0.7383835077904135, 25.78178210976396, 19.58537939867955)"
S,Day_6,expon,60.55864322496486,"(25.781782109763963, 20.90321735382346)"
S,Day_6,norm,68.14743021871436,"(46.684999463587424, 23.641904883788726)"
S,Day_6,poisson,113.089947751498,"(46.857142857142854,)"
,,,,
S,Day_6,Results for Stop 9,,
S,Day_6,lognorm,13.199178626949871,"(16.072231821849257, 17.78178210976396, 22.222598660013)"
S,Day_6,beta,24.157236539784634,"(0.5909977811689202, 0.5323208265563075, 1.2135914612421397, 102.54027997302205)"
S,Day_6,norm,51.606760033649394,"(62.15047295756035, 28.2681992146733)"
S,Day_6,expon,51.92534059609491,"(17.781782109763963, 44.36869084779639)"
S,Day_6,weibull_min,53.45881156868226,"(3.2581459524932557, -19.316112948230362, 91.08402624100447)"
S,Day_6,gamma,53.62458224736098,"(627.7525093326576, -649.695307835776, 1.1338584894410264)"
S,Day_6,poisson,102.8692964025795,"(62.2,)"
,,,,
S,Day_6,Results for Stop 7,,
S,Day_6,beta,23.406424013247033,"(0.4358484531526662, 0.24506851289742448, -1.7571179109991328, 61.50034211768015)"
S,Day_6,norm,75.39511793413081,"(38.70824341601461, 20.973428723553333)"
S,Day_6,weibull_min,75.82624206599473,"(138396101.60655993, -2183185827.438411, 2183185875.7023773)"
S,Day_6,expon,76.85191592855556,"(3.781782109763994, 34.926461306250616)"
S,Day_6,lognorm,77.41832008073722,"(0.004811255184954771, -4310.999881937058, 4349.616055077547)"
S,Day_6,gamma,77.57664726373254,"(292.5440344869494, -326.52743007895697, 1.248461167720191)"
S,Day_6,poisson,158.8096441639442,"(38.75,)"
,,,,
S,Day_6,Results for Stop 6,,
S,Day_6,beta,29.50575177772044,"(0.9688783264889662, 0.36303639982263597, -21.296574449379133, 87.94126824229059)"
S,Day_6,lognorm,38.002292919426566,"(9.953388992245355, 11.781782109763999, 14.97118249844987)"
S,Day_6,norm,62.53531245948069,"(40.123667109855184, 15.833931710509644)"
S,Day_6,weibull_min,64.42806291880007,"(3.6314229342325177, -10.943433359089628, 56.68218485810239)"
S,Day_6,gamma,64.56112795264795,"(672.9841150273905, -371.49254177371176, 0.6115807713838866)"
S,Day_6,expon,64.82077044141388,"(11.781782109764, 28.34188500009118)"
S,Day_6,poisson,88.15056259689523,"(40.285714285714285,)"
,,,,
S,Day_6,Results for Stop 17,,
S,Day_6,beta,38.69960542589877,"(0.46938024991642147, 0.30021129020296655, -4.438444034685725, 58.76392035041651)"
S,Day_6,norm,82.43428461485455,"(30.33514943431086, 18.887904113288943)"
S,Day_6,expon,82.95155843463883,"(0.7817821097640048, 29.553367324546855)"
S,Day_6,weibull_min,83.25386990358707,"(70026191.63633958, -1026590974.9090456, 1026591014.1398213)"
S,Day_6,gamma,84.5987328622195,"(265.27680254948655, -285.10620616922404, 1.1887442413041605)"
S,Day_6,lognorm,89.47620533211602,"(3.8350054937488127, 0.7817814961586529, 1.5681406707278425)"
S,Day_6,poisson,183.08736777362125,"(30.444444444444443,)"
,,,,
S,Day_6,Results for Stop 5,,
S,Day_6,beta,38.65724497683163,"(0.37649576730535156, 0.8727412754630673, 1.781782109764, 82.16798064111153)"
S,Day_6,gamma,56.69752501826009,"(0.5776209252574283, 1.7817821097639999, 26.01586072810711)"
S,Day_6,weibull_min,58.169978478229574,"(0.6192126567097199, 1.781782109764, 13.123775132265148)"
S,Day_6,lognorm,58.88542027723281,"(7.127342146252149, 1.781782109764, 0.8365702131924191)"
S,Day_6,expon,82.02666462751957,"(1.7817821097640003, 28.07318082433096)"
S,Day_6,norm,89.07861470308973,"(29.85496293409496, 27.320878019349653)"
S,Day_6,poisson,271.63565215297336,"(30.0,)"
,,,,
S,Day_6,Results for Stop 2,,
S,Day_6,beta,45.748877863613885,"(0.5858714611235045, 0.3461155861356291, -2.7249502557076863, 67.17002567065055)"
S,Day_6,weibull_min,68.17214918768052,"(0.7721790322438441, 0.7817821097640045, 21.834094202600227)"
S,Day_6,gamma,76.16563417477442,"(0.8842047854132625, 0.781782109764003, 23.83514245426466)"
S,Day_6,expon,81.34711687149003,"(0.7817821097640048, 27.033100197867803)"
S,Day_6,norm,83.93978521482835,"(27.81488230763181, 20.5356139643695)"
S,Day_6,lognorm,85.32491625935218,"(0.43894899875690485, -21.758306508978116, 45.21248392319579)"
S,Day_6,poisson,197.687098135154,"(28.0,)"
,,,,
S,Day_6,Results for Stop 16,,
S,Day_6,beta,48.76464868018326,"(0.5998507312962874, 0.4865192831932247, -4.4284274512501955, 58.608378071744426)"
S,Day_6,lognorm,62.2112984753626,"(7.28687726746101, 0.7817821097640045, 9.608553544942744)"
S,Day_6,expon,81.28054967419929,"(0.7817821097640048, 26.93331162318763)"
S,Day_6,norm,82.16271230296373,"(27.715093732951637, 18.605074619538474)"
S,Day_6,weibull_min,83.7299439644908,"(3.6471893860935123, -30.36238402456019, 64.7194211947277)"
S,Day_6,gamma,84.23049248213572,"(324.05978572181584, -308.6042313644667, 1.0379194836666876)"
S,Day_6,poisson,185.772112821857,"(27.77777777777778,)"
,,,,
S,Day_6,Results for Stop 4,,
S,Day_6,gamma,33.86374837377161,"(0.36348689479467206, 0.7817821097640046, 47.41462023504198)"
S,Day_6,beta,52.71984355932952,"(0.7543283228230167, 0.6002863414408157, -5.634749618299774, 76.85512847944779)"
S,Day_6,weibull_min,64.1192510324121,"(0.8356904011818082, 0.7817821097640046, 32.09615232232355)"
S,Day_6,expon,73.52712147601403,"(0.7817821097640048, 28.373201548745904)"
S,Day_6,norm,77.03993347835923,"(29.15498365850991, 23.244238832860255)"
S,Day_6,lognorm,77.43615089714326,"(0.7824664308491055, -5.9964136948209035, 26.87310682148763)"
S,Day_6,poisson,198.43434359440698,"(29.25,)"
,,,,
S,Day_6,Results for Stop 3,,
S,Day_6,lognorm,43.44128156552978,"(9.92961547873664, 2.7817821097639994, 6.540443439827051)"
S,Day_6,beta,45.46073363869442,"(0.4491478144613985, 0.4447767230683449, -3.444952187259517, 88.46720044831025)"
S,Day_6,gamma,48.99607257310572,"(0.591779964337727, 2.7817821097639994, 21.043988546872512)"
S,Day_6,weibull_min,50.17786406220542,"(0.6423382291989437, 2.7817821097639994, 20.85965891662953)"
S,Day_6,expon,71.56154460225973,"(2.781782109764, 25.09319108043835)"
S,Day_6,norm,78.11625491932669,"(27.874973190202347, 24.861673461745486)"
S,Day_6,poisson,193.7262806271238,"(28.0,)"
,,,,
S,Day_6,Results for Stop 12,,
S,Day_6,weibull_min,32.37595458026136,"(0.5191542719088227, 4.781782109763992, 30.676481930912963)"
S,Day_6,lognorm,35.34078842011644,"(6.645695569533309, 4.781782109763992, 0.3099728362552574)"
S,Day_6,expon,63.536395867355566,"(4.781782109763993, 25.857474415084063)"
S,Day_6,norm,67.56072236265095,"(30.639256524848058, 22.671600549614045)"
S,Day_6,gamma,69.56133612513376,"(13476.284024014414, -2601.3249019826935, 0.19530328771112404)"
S,Day_6,poisson,171.77424553211534,"(30.857142857142858,)"
,,,,
S,Day_6,Results for Stop 14,,
S,Day_6,lognorm,-127.1754339936798,"(9.189584915591068, 2.7817821097639994, 0.07019351005825311)"
S,Day_6,gamma,-118.42658148781119,"(0.2673519095220299, 2.7817821097639994, 17.655826245761286)"
S,Day_6,weibull_min,-30.891467712698308,"(0.6123230354786731, 2.7817821097639994, 18.10084077643183)"
S,Day_6,beta,43.907872964184634,"(0.19924508190901158, 0.2924304737279573, -1.5434089928155652, 47.43534114531778)"
S,Day_6,expon,79.49981765827263,"(2.781782109764, 16.038480770774694)"
S,Day_6,norm,89.42778656317685,"(18.820262880538692, 17.330202610142294)"
S,Day_6,poisson,213.18941104036597,"(19.0,)"
,,,,
S,Day_6,Results for Stop 21,,
S,Day_6,lognorm,33.15006786347139,"(8.76086085641359, 2.7817821097639994, 0.6159200617783416)"
S,Day_6,beta,39.235345324759756,"(0.601218494523037, 0.6438518883941198, -1.74859116845178, 50.37636996730443)"
S,Day_6,expon,62.22991983950408,"(2.781782109764, 23.553630938012947)"
S,Day_6,norm,63.04679498415831,"(26.335413047776946, 16.42311313177006)"
S,Day_6,weibull_min,64.30774819196702,"(1.512568037263077, 0.08951614717397575, 28.911895717294726)"
S,Day_6,gamma,65.00742056039367,"(157.08368459539747, -178.70981360851272, 1.305124184942319)"
S,Day_6,poisson,116.00773555211234,"(26.571428571428573,)"
,,,,
S,Day_6,Results for Stop 19,,
S,Day_6,gamma,5.741490678140792,"(0.3834503892409976, 3.7817821097639936, 10.081888523240668)"
S,Day_6,beta,16.575582859445475,"(0.37719337088398947, 0.5402738436100736, -0.3310058928359078, 46.575848354043146)"
S,Day_6,weibull_min,22.846279914948084,"(0.7227923376357435, 3.7817821097639936, 11.441465407838106)"
S,Day_6,lognorm,30.440924639492053,"(4.375506629954851, 3.7817821094966466, 0.055278617068583516)"
S,Day_6,expon,40.59742765320883,"(3.781782109763994, 14.292612070288634)"
S,Day_6,norm,45.3829013183752,"(18.07439418005263, 15.170482493655282)"
S,Day_6,poisson,81.16206734922812,"(18.2,)"
,,,,
S,Day_7,Results for Stop 13,,
S,Day_7,gamma,79.81380459640792,"(0.47689791612585564, 0.7817821097640046, 27.4688715070087)"
S,Day_7,weibull_min,95.18266780598395,"(0.5838770852737176, 0.7817821097640046, 25.686285349627216)"
S,Day_7,beta,146.23397266071845,"(0.8323387992485142, 3.3806716139481416, 0.7817821097640046, 127.20732707069237)"
S,Day_7,expon,180.53692961300703,"(0.7817821097640048, 30.36902699928148)"
S,Day_7,lognorm,188.49746863599287,"(1.1518022068831835, -1.8668872498672422, 20.129195779445027)"
S,Day_7,norm,191.67859755540186,"(31.150809109045486, 26.391088746266135)"
S,Day_7,poisson,576.4055360958873,"(31.15,)"
,,,,
S,Day_7,Results for Stop 8,,
S,Day_7,gamma,120.31393844963783,"(0.6713937318644295, 0.7817821097640046, 29.366315261901654)"
S,Day_7,beta,139.68509592712448,"(0.5814964417680304, 0.6833948553055882, 0.25396070794370795, 73.44834509250558)"
S,Day_7,weibull_min,160.2153816648664,"(0.9744905666151354, 0.7817821097640046, 29.42860635805129)"
S,Day_7,expon,161.7893321981545,"(0.7817821097640048, 29.460105893270864)"
